source,dataset,mechanism,severity,seed,status,validation_passed,achieved_rate,excluded_columns
openml,electricity,mar,0.25,3,OK,True,"{'period': 0.252519308569327, 'nswprice': 0.24626700993012138, 'nswdemand': 0.2531077602059581, 'vicprice': 0.25273997793306363, 'vicdemand': 0.24626700993012138}",
openml,electricity,mnar,0.05,1,OK,True,"{'period': 0.05045972784111806, 'nswprice': 0.04906215520411916, 'nswdemand': 0.05141596175064362, 'vicprice': 0.05112173593232806, 'vicdemand': 0.05053328429569695}",
openml,electricity,mnar,0.05,2,OK,True,"{'period': 0.053181316660536965, 'nswprice': 0.05023905847738139, 'nswdemand': 0.047664582567120264, 'vicprice': 0.053107760205958074, 'vicdemand': 0.04898859874954027}",
openml,electricity,mnar,0.05,3,OK,True,"{'period': 0.05112173593232806, 'nswprice': 0.05031261493196028, 'nswdemand': 0.04935638102243472, 'vicprice': 0.05193085693269584, 'vicdemand': 0.0488414858403825}",
openml,electricity,mnar,0.1,1,OK,True,"{'period': 0.10216991541007724, 'nswprice': 0.09841853622655387, 'nswdemand': 0.10187568959176167, 'vicprice': 0.10275836704670835, 'vicdemand': 0.10275836704670835}",
openml,electricity,mnar,0.1,2,OK,True,"{'period': 0.10165502022802501, 'nswprice': 0.09996322177271055, 'nswdemand': 0.10062522986392056, 'vicprice': 0.10319970577418168, 'vicdemand': 0.10025744759102612}",
openml,electricity,mnar,0.1,3,OK,True,"{'period': 0.10239058477381391, 'nswprice': 0.10047811695476278, 'nswdemand': 0.10334681868333946, 'vicprice': 0.10481794777491725, 'vicdemand': 0.10055167340934167}",
openml,electricity,mnar,0.15,1,OK,True,"{'period': 0.15660169179845532, 'nswprice': 0.15093784479588085, 'nswdemand': 0.14961382861346084, 'vicprice': 0.15380654652445752, 'vicdemand': 0.14998161088635528}",
openml,electricity,mnar,0.15,2,OK,True,"{'period': 0.15174696579624863, 'nswprice': 0.1485104817947775, 'nswdemand': 0.15358587716072086, 'vicprice': 0.15351232070614196, 'vicdemand': 0.15093784479588085}",
openml,electricity,mnar,0.15,3,OK,True,"{'period': 0.1511585141596175, 'nswprice': 0.1519676351599853, 'nswdemand': 0.1547627804339831, 'vicprice': 0.1593232806178742, 'vicdemand': 0.1490989334314086}",
openml,electricity,mnar,0.2,1,OK,True,"{'period': 0.20257447591026112, 'nswprice': 0.19948510481794776, 'nswdemand': 0.19919087899963223, 'vicprice': 0.20492828245678557, 'vicdemand': 0.19948510481794776}",
openml,electricity,mnar,0.2,2,OK,True,"{'period': 0.20095623390952555, 'nswprice': 0.19911732254505332, 'nswdemand': 0.20183891136447224, 'vicprice': 0.2047076130930489, 'vicdemand': 0.20235380654652446}",
openml,electricity,mnar,0.2,3,OK,True,"{'period': 0.19963221772710554, 'nswprice': 0.20264803236484003, 'nswdemand': 0.20478116954762782, 'vicprice': 0.2102243471864656, 'vicdemand': 0.19852887090842222}",
openml,electricity,mnar,0.25,1,OK,True,"{'period': 0.2509010665685914, 'nswprice': 0.25023905847738137, 'nswdemand': 0.24898859874954027, 'vicprice': 0.25237219566016916, 'vicdemand': 0.25237219566016916}",
openml,electricity,mnar,0.25,2,OK,True,"{'period': 0.2512688488414858, 'nswprice': 0.2447958808385436, 'nswdemand': 0.24994483265906584, 'vicprice': 0.252519308569327, 'vicdemand': 0.25273997793306363}",
openml,electricity,mnar,0.25,3,OK,True,"{'period': 0.2509010665685914, 'nswprice': 0.2520779698418536, 'nswdemand': 0.2520779698418536, 'vicprice': 0.25752114748069144, 'vicdemand': 0.25023905847738137}",
openml,heloc,mcar,0.05,1,OK,True,"{'ExternalRiskEstimate': 0.052581261950286805, 'MSinceOldestTradeOpen': 0.04716379859783301, 'MSinceMostRecentTradeOpen': 0.049075844486934354, 'AverageMInFile': 0.0538559592096877, 'NumSatisfactoryTrades': 0.05098789037603569}",
openml,heloc,mcar,0.05,2,OK,True,"{'ExternalRiskEstimate': 0.04365838113448056, 'MSinceOldestTradeOpen': 0.05003186743148502, 'MSinceMostRecentTradeOpen': 0.049075844486934354, 'AverageMInFile': 0.05353728489483748, 'NumSatisfactoryTrades': 0.04811982154238369}",
openml,heloc,mcar,0.05,3,OK,True,"{'ExternalRiskEstimate': 0.05449330783938815, 'MSinceOldestTradeOpen': 0.06022944550669216, 'MSinceMostRecentTradeOpen': 0.05640535372848948, 'AverageMInFile': 0.04875717017208413, 'NumSatisfactoryTrades': 0.05035054174633524}",
openml,heloc,mcar,0.1,1,OK,True,"{'ExternalRiskEstimate': 0.10006373486297004, 'MSinceOldestTradeOpen': 0.09974506054811982, 'MSinceMostRecentTradeOpen': 0.10038240917782026, 'AverageMInFile': 0.10452517527087317, 'NumSatisfactoryTrades': 0.10325047801147227}",
openml,heloc,mcar,0.1,2,OK,True,"{'ExternalRiskEstimate': 0.09369024856596558, 'MSinceOldestTradeOpen': 0.0994263862332696, 'MSinceMostRecentTradeOpen': 0.11376673040152964, 'AverageMInFile': 0.10834926704907584, 'NumSatisfactoryTrades': 0.10388782664117271}",
openml,heloc,mcar,0.1,3,OK,True,"{'ExternalRiskEstimate': 0.11536010197578075, 'MSinceOldestTradeOpen': 0.10739324410452518, 'MSinceMostRecentTradeOpen': 0.1089866156787763, 'AverageMInFile': 0.0952836201402167, 'NumSatisfactoryTrades': 0.10452517527087317}",
openml,heloc,mcar,0.15,1,OK,True,"{'ExternalRiskEstimate': 0.1532823454429573, 'MSinceOldestTradeOpen': 0.1491395793499044, 'MSinceMostRecentTradeOpen': 0.1507329509241555, 'AverageMInFile': 0.15264499681325686, 'NumSatisfactoryTrades': 0.15360101975780752}",
openml,heloc,mcar,0.15,2,OK,True,"{'ExternalRiskEstimate': 0.15105162523900573, 'MSinceOldestTradeOpen': 0.15264499681325686, 'MSinceMostRecentTradeOpen': 0.15933715742511154, 'AverageMInFile': 0.1561504142766093, 'NumSatisfactoryTrades': 0.14659018483110262}",
openml,heloc,mcar,0.15,3,OK,True,"{'ExternalRiskEstimate': 0.16507329509241556, 'MSinceOldestTradeOpen': 0.15200764818355642, 'MSinceMostRecentTradeOpen': 0.15997450605481198, 'AverageMInFile': 0.14977692797960485, 'NumSatisfactoryTrades': 0.15360101975780752}",
openml,heloc,mcar,0.2,1,OK,True,"{'ExternalRiskEstimate': 0.20363288718929254, 'MSinceOldestTradeOpen': 0.19439133205863607, 'MSinceMostRecentTradeOpen': 0.2004461440407903, 'AverageMInFile': 0.19949012109623965, 'NumSatisfactoryTrades': 0.20968769917144678}",
openml,heloc,mcar,0.2,2,OK,True,"{'ExternalRiskEstimate': 0.20490758444869345, 'MSinceOldestTradeOpen': 0.19917144678138943, 'MSinceMostRecentTradeOpen': 0.20618228170809433, 'AverageMInFile': 0.20172084130019122, 'NumSatisfactoryTrades': 0.19725940089228808}",
openml,heloc,mcar,0.2,3,OK,True,"{'ExternalRiskEstimate': 0.20936902485659656, 'MSinceOldestTradeOpen': 0.20108349267049075, 'MSinceMostRecentTradeOpen': 0.20618228170809433, 'AverageMInFile': 0.20203951561504144, 'NumSatisfactoryTrades': 0.20108349267049075}",
openml,heloc,mcar,0.25,1,OK,True,"{'ExternalRiskEstimate': 0.2555768005098789, 'MSinceOldestTradeOpen': 0.23804971319311663, 'MSinceMostRecentTradeOpen': 0.2517527087316762, 'AverageMInFile': 0.2498406628425749, 'NumSatisfactoryTrades': 0.26163161249203315}",
openml,heloc,mcar,0.25,2,OK,True,"{'ExternalRiskEstimate': 0.26131293817718293, 'MSinceOldestTradeOpen': 0.24792861695347354, 'MSinceMostRecentTradeOpen': 0.25239005736137665, 'AverageMInFile': 0.245697896749522, 'NumSatisfactoryTrades': 0.24792861695347354}",
openml,heloc,mcar,0.25,3,OK,True,"{'ExternalRiskEstimate': 0.26003824091778205, 'MSinceOldestTradeOpen': 0.25621414913957935, 'MSinceMostRecentTradeOpen': 0.25430210325047803, 'AverageMInFile': 0.25270873167622687, 'NumSatisfactoryTrades': 0.25334608030592737}",
openml,heloc,mar,0.05,1,OK,True,"{'ExternalRiskEstimate': 0.05035054174633524, 'MSinceOldestTradeOpen': 0.049394518801784575, 'MSinceMostRecentTradeOpen': 0.0538559592096877, 'AverageMInFile': 0.04843849585723391, 'NumSatisfactoryTrades': 0.049394518801784575}",
openml,heloc,mar,0.05,2,OK,True,"{'ExternalRiskEstimate': 0.04397705544933078, 'MSinceOldestTradeOpen': 0.049075844486934354, 'MSinceMostRecentTradeOpen': 0.052581261950286805, 'AverageMInFile': 0.04843849585723391, 'NumSatisfactoryTrades': 0.04684512428298279}",
openml,heloc,mar,0.05,3,OK,True,"{'ExternalRiskEstimate': 0.052581261950286805, 'MSinceOldestTradeOpen': 0.052581261950286805, 'MSinceMostRecentTradeOpen': 0.05736137667304015, 'AverageMInFile': 0.05449330783938815, 'NumSatisfactoryTrades': 0.052262587635436585}",
openml,heloc,mar,0.1,1,OK,True,"{'ExternalRiskEstimate': 0.10070108349267048, 'MSinceOldestTradeOpen': 0.09910771191841937, 'MSinceMostRecentTradeOpen': 0.10038240917782026, 'AverageMInFile': 0.09847036328871893, 'NumSatisfactoryTrades': 0.10452517527087317}",
openml,heloc,mar,0.1,2,OK,True,"{'ExternalRiskEstimate': 0.09878903760356915, 'MSinceOldestTradeOpen': 0.09623964308476737, 'MSinceMostRecentTradeOpen': 0.10070108349267048, 'AverageMInFile': 0.09719566602931803, 'NumSatisfactoryTrades': 0.10293180369662205}",
openml,heloc,mar,0.1,3,OK,True,"{'ExternalRiskEstimate': 0.1064372211599745, 'MSinceOldestTradeOpen': 0.10197578075207138, 'MSinceMostRecentTradeOpen': 0.11089866156787763, 'AverageMInFile': 0.09783301465901849, 'NumSatisfactoryTrades': 0.10293180369662205}",
openml,heloc,mar,0.15,1,OK,True,"{'ExternalRiskEstimate': 0.1491395793499044, 'MSinceOldestTradeOpen': 0.14945825366475463, 'MSinceMostRecentTradeOpen': 0.15391969407265774, 'AverageMInFile': 0.14882090503505419, 'NumSatisfactoryTrades': 0.15423836838750796}",
openml,heloc,mar,0.15,2,OK,True,"{'ExternalRiskEstimate': 0.1577437858508604, 'MSinceOldestTradeOpen': 0.14563416188655195, 'MSinceMostRecentTradeOpen': 0.15137029955385595, 'AverageMInFile': 0.14659018483110262, 'NumSatisfactoryTrades': 0.14659018483110262}",
openml,heloc,mar,0.15,3,OK,True,"{'ExternalRiskEstimate': 0.15933715742511154, 'MSinceOldestTradeOpen': 0.1504142766093053, 'MSinceMostRecentTradeOpen': 0.15360101975780752, 'AverageMInFile': 0.14404079031230083, 'NumSatisfactoryTrades': 0.1504142766093053}",
openml,heloc,mar,0.2,1,OK,True,"{'ExternalRiskEstimate': 0.20235818992989166, 'MSinceOldestTradeOpen': 0.19789674952198852, 'MSinceMostRecentTradeOpen': 0.20203951561504144, 'AverageMInFile': 0.19980879541108987, 'NumSatisfactoryTrades': 0.20873167622689612}",
openml,heloc,mar,0.2,2,OK,True,"{'ExternalRiskEstimate': 0.2058636073932441, 'MSinceOldestTradeOpen': 0.2004461440407903, 'MSinceMostRecentTradeOpen': 0.20076481835564053, 'AverageMInFile': 0.19821542383683874, 'NumSatisfactoryTrades': 0.19662205226258764}",
openml,heloc,mar,0.2,3,OK,True,"{'ExternalRiskEstimate': 0.207138304652645, 'MSinceOldestTradeOpen': 0.19694072657743786, 'MSinceMostRecentTradeOpen': 0.20522625876354367, 'AverageMInFile': 0.19279796048438497, 'NumSatisfactoryTrades': 0.2084130019120459}",
openml,heloc,mar,0.25,1,OK,True,"{'ExternalRiskEstimate': 0.25589547482472913, 'MSinceOldestTradeOpen': 0.245697896749522, 'MSinceMostRecentTradeOpen': 0.2517527087316762, 'AverageMInFile': 0.24633524537922244, 'NumSatisfactoryTrades': 0.25462077756532825}",
openml,heloc,mar,0.25,2,OK,True,"{'ExternalRiskEstimate': 0.25430210325047803, 'MSinceOldestTradeOpen': 0.25047801147227533, 'MSinceMostRecentTradeOpen': 0.2498406628425749, 'AverageMInFile': 0.25111536010197577, 'NumSatisfactoryTrades': 0.24123645634161886}",
openml,heloc,mar,0.25,3,OK,True,"{'ExternalRiskEstimate': 0.25717017208413, 'MSinceOldestTradeOpen': 0.251434034416826, 'MSinceMostRecentTradeOpen': 0.25111536010197577, 'AverageMInFile': 0.24697259400892288, 'NumSatisfactoryTrades': 0.2568514977692798}",
openml,heloc,mnar,0.05,1,OK,True,"{'ExternalRiskEstimate': 0.05066921606118547, 'MSinceOldestTradeOpen': 0.04748247291268324, 'MSinceMostRecentTradeOpen': 0.046207775653282344, 'AverageMInFile': 0.05130656469088592, 'NumSatisfactoryTrades': 0.05098789037603569}",
openml,heloc,mnar,0.05,2,OK,True,"{'ExternalRiskEstimate': 0.04780114722753346, 'MSinceOldestTradeOpen': 0.05035054174633524, 'MSinceMostRecentTradeOpen': 0.05194391332058636, 'AverageMInFile': 0.05289993626513703, 'NumSatisfactoryTrades': 0.04811982154238369}",
openml,heloc,mnar,0.05,3,OK,True,"{'ExternalRiskEstimate': 0.05194391332058636, 'MSinceOldestTradeOpen': 0.05003186743148502, 'MSinceMostRecentTradeOpen': 0.04843849585723391, 'AverageMInFile': 0.05130656469088592, 'NumSatisfactoryTrades': 0.05003186743148502}",
openml,heloc,mnar,0.1,1,OK,True,"{'ExternalRiskEstimate': 0.10006373486297004, 'MSinceOldestTradeOpen': 0.0952836201402167, 'MSinceMostRecentTradeOpen': 0.09337157425111536, 'AverageMInFile': 0.09878903760356915, 'NumSatisfactoryTrades': 0.10548119821542384}",
openml,heloc,mnar,0.1,2,OK,True,"{'ExternalRiskEstimate': 0.09623964308476737, 'MSinceOldestTradeOpen': 0.10994263862332695, 'MSinceMostRecentTradeOpen': 0.10579987253027406, 'AverageMInFile': 0.10006373486297004, 'NumSatisfactoryTrades': 0.0994263862332696}",
openml,heloc,mnar,0.1,3,OK,True,"{'ExternalRiskEstimate': 0.10261312938177183, 'MSinceOldestTradeOpen': 0.1035691523263225, 'MSinceMostRecentTradeOpen': 0.10611854684512428, 'AverageMInFile': 0.10548119821542384, 'NumSatisfactoryTrades': 0.10579987253027406}",
openml,heloc,mnar,0.15,1,OK,True,"{'ExternalRiskEstimate': 0.14754620777565328, 'MSinceOldestTradeOpen': 0.14754620777565328, 'MSinceMostRecentTradeOpen': 0.14308476736775017, 'AverageMInFile': 0.14850223072020396, 'NumSatisfactoryTrades': 0.14754620777565328}",
openml,heloc,mnar,0.15,2,OK,True,"{'ExternalRiskEstimate': 0.14722753346080306, 'MSinceOldestTradeOpen': 0.15232632249840664, 'MSinceMostRecentTradeOpen': 0.15391969407265774, 'AverageMInFile': 0.14563416188655195, 'NumSatisfactoryTrades': 0.14850223072020396}",
openml,heloc,mnar,0.15,3,OK,True,"{'ExternalRiskEstimate': 0.15583173996175909, 'MSinceOldestTradeOpen': 0.1507329509241555, 'MSinceMostRecentTradeOpen': 0.15487571701720843, 'AverageMInFile': 0.15200764818355642, 'NumSatisfactoryTrades': 0.1577437858508604}",
openml,heloc,mnar,0.2,1,OK,True,"{'ExternalRiskEstimate': 0.19980879541108987, 'MSinceOldestTradeOpen': 0.19725940089228808, 'MSinceMostRecentTradeOpen': 0.1950286806883365, 'AverageMInFile': 0.19789674952198852, 'NumSatisfactoryTrades': 0.20395156150414276}",
openml,heloc,mnar,0.2,2,OK,True,"{'ExternalRiskEstimate': 0.2001274697259401, 'MSinceOldestTradeOpen': 0.2001274697259401, 'MSinceMostRecentTradeOpen': 0.210006373486297, 'AverageMInFile': 0.1959847036328872, 'NumSatisfactoryTrades': 0.19375398342893563}",
openml,heloc,mnar,0.2,3,OK,True,"{'ExternalRiskEstimate': 0.20618228170809433, 'MSinceOldestTradeOpen': 0.20331421287444232, 'MSinceMostRecentTradeOpen': 0.21032504780114722, 'AverageMInFile': 0.20490758444869345, 'NumSatisfactoryTrades': 0.20873167622689612}",
openml,heloc,mnar,0.25,1,OK,True,"{'ExternalRiskEstimate': 0.24760994263862332, 'MSinceOldestTradeOpen': 0.24888463989802423, 'MSinceMostRecentTradeOpen': 0.24920331421287445, 'AverageMInFile': 0.25653282345442957, 'NumSatisfactoryTrades': 0.24952198852772467}",
openml,heloc,mnar,0.25,2,OK,True,"{'ExternalRiskEstimate': 0.245697896749522, 'MSinceOldestTradeOpen': 0.25047801147227533, 'MSinceMostRecentTradeOpen': 0.2539834289356278, 'AverageMInFile': 0.2472912683237731, 'NumSatisfactoryTrades': 0.24091778202676864}",
openml,heloc,mnar,0.25,3,OK,True,"{'ExternalRiskEstimate': 0.2625876354365838, 'MSinceOldestTradeOpen': 0.25334608030592737, 'MSinceMostRecentTradeOpen': 0.25812619502868067, 'AverageMInFile': 0.25462077756532825, 'NumSatisfactoryTrades': 0.25621414913957935}",
openml,jm1,mcar,0.05,1,OK,True,"{'loc': 0.05296999387630129, 'v(g)': 0.04562155541947336, 'ev(g)': 0.050826699326393145, 'iv(g)': 0.05572565829761176, 'n': 0.05021432945499082}",
openml,jm1,mcar,0.05,2,OK,True,"{'loc': 0.04378444580526638, 'v(g)': 0.047764849969381504, 'ev(g)': 0.05388854868340478, 'iv(g)': 0.050826699326393145, 'n': 0.04654011022657685}",
openml,jm1,mcar,0.05,3,OK,True,"{'loc': 0.054500918554807105, 'v(g)': 0.059093692590324556, 'ev(g)': 0.05695039804041641, 'iv(g)': 0.04654011022657685, 'n': 0.04990814451928965}",
openml,jm1,mcar,0.1,1,OK,True,"{'loc': 0.10134721371708512, 'v(g)': 0.09828536436007348, 'ev(g)': 0.10042865890998164, 'iv(g)': 0.10777709736680956, 'n': 0.10226576852418862}",
openml,jm1,mcar,0.1,2,OK,True,"{'loc': 0.09338640538885487, 'v(g)': 0.09797917942437231, 'ev(g)': 0.11726883037354562, 'iv(g)': 0.10624617268830373, 'n': 0.10104102878138396}",
openml,jm1,mcar,0.1,3,OK,True,"{'loc': 0.1157379056950398, 'v(g)': 0.10471524800979792, 'ev(g)': 0.10838946723821188, 'iv(g)': 0.0930802204531537, 'n': 0.10471524800979792}",
openml,jm1,mcar,0.15,1,OK,True,"{'loc': 0.15492957746478872, 'v(g)': 0.14666258420085732, 'ev(g)': 0.14911206368646662, 'iv(g)': 0.15615431720759337, 'n': 0.15676668707899571}",
openml,jm1,mcar,0.15,2,OK,True,"{'loc': 0.14972443355786896, 'v(g)': 0.15156154317207593, 'ev(g)': 0.16350275566442132, 'iv(g)': 0.15125535823637476, 'n': 0.14819350887936314}",
openml,jm1,mcar,0.15,3,OK,True,"{'loc': 0.16564605021432946, 'v(g)': 0.15125535823637476, 'ev(g)': 0.15707287201469688, 'iv(g)': 0.14727495407225966, 'n': 0.15278628291488058}",
openml,jm1,mcar,0.2,1,OK,True,"{'loc': 0.20606246172688303, 'v(g)': 0.19136558481322719, 'ev(g)': 0.19718309859154928, 'iv(g)': 0.20728720146968768, 'n': 0.20943049601959585}",
openml,jm1,mcar,0.2,2,OK,True,"{'loc': 0.20361298224127372, 'v(g)': 0.19932639314145745, 'ev(g)': 0.20759338640538885, 'iv(g)': 0.19687691365584814, 'n': 0.20116350275566441}",
openml,jm1,mcar,0.2,3,OK,True,"{'loc': 0.209736680955297, 'v(g)': 0.20085731781996327, 'ev(g)': 0.20330679730557258, 'iv(g)': 0.20024494794856093, 'n': 0.20483772198407837}",
openml,jm1,mcar,0.25,1,OK,True,"{'loc': 0.2575015309246785, 'v(g)': 0.23698714023270054, 'ev(g)': 0.24709124311083894, 'iv(g)': 0.25627679118187385, 'n': 0.26393141457440294}",
openml,jm1,mcar,0.25,2,OK,True,"{'loc': 0.2608695652173913, 'v(g)': 0.24800979791794245, 'ev(g)': 0.25260257195345986, 'iv(g)': 0.24219228413962032, 'n': 0.24954072259644824}",
openml,jm1,mcar,0.25,3,OK,True,"{'loc': 0.26025719534598896, 'v(g)': 0.25535823637477034, 'ev(g)': 0.25474586650336806, 'iv(g)': 0.2467850581751378, 'n': 0.25780771586037965}",
openml,jm1,mar,0.05,1,OK,True,"{'loc': 0.049601959583588484, 'v(g)': 0.04929577464788732, 'ev(g)': 0.05143906919779547, 'iv(g)': 0.05296999387630129, 'n': 0.04990814451928965}",
openml,jm1,mar,0.05,2,OK,True,"{'loc': 0.04929577464788732, 'v(g)': 0.050826699326393145, 'ev(g)': 0.053582363747703615, 'iv(g)': 0.05235762400489896, 'n': 0.047764849969381504}",
openml,jm1,mar,0.05,3,OK,True,"{'loc': 0.051745254133496635, 'v(g)': 0.05603184323331292, 'ev(g)': 0.0520514390691978, 'iv(g)': 0.050826699326393145, 'n': 0.04745866503368034}",
openml,jm1,mar,0.1,1,OK,True,"{'loc': 0.10379669320269443, 'v(g)': 0.10134721371708512, 'ev(g)': 0.09552969993876301, 'iv(g)': 0.10440906307409675, 'n': 0.10471524800979792}",
openml,jm1,mar,0.1,2,OK,True,"{'loc': 0.1056338028169014, 'v(g)': 0.09828536436007348, 'ev(g)': 0.1132884262094305, 'iv(g)': 0.09859154929577464, 'n': 0.10287813839559094}",
openml,jm1,mar,0.1,3,OK,True,"{'loc': 0.10073484384568279, 'v(g)': 0.11083894672382119, 'ev(g)': 0.09951010410287814, 'iv(g)': 0.09277403551745254, 'n': 0.10440906307409675}",
openml,jm1,mar,0.15,1,OK,True,"{'loc': 0.15890998162890385, 'v(g)': 0.14880587875076545, 'ev(g)': 0.1451316595223515, 'iv(g)': 0.15707287201469688, 'n': 0.15064298836497245}",
openml,jm1,mar,0.15,2,OK,True,"{'loc': 0.14574402939375383, 'v(g)': 0.14206981016533987, 'ev(g)': 0.15799142682180037, 'iv(g)': 0.15309246785058175, 'n': 0.15033680342927128}",
openml,jm1,mar,0.15,3,OK,True,"{'loc': 0.15890998162890385, 'v(g)': 0.15737905695039803, 'ev(g)': 0.15217391304347827, 'iv(g)': 0.14666258420085732, 'n': 0.15492957746478872}",
openml,jm1,mar,0.2,1,OK,True,"{'loc': 0.20422535211267606, 'v(g)': 0.19657072872014697, 'ev(g)': 0.1981016533986528, 'iv(g)': 0.2030006123698714, 'n': 0.20698101653398654}",
openml,jm1,mar,0.2,2,OK,True,"{'loc': 0.19840783833435394, 'v(g)': 0.19932639314145745, 'ev(g)': 0.21004286589099816, 'iv(g)': 0.19534598897734232, 'n': 0.2005511328842621}",
openml,jm1,mar,0.2,3,OK,True,"{'loc': 0.21187997550520515, 'v(g)': 0.20177587262706675, 'ev(g)': 0.20759338640538885, 'iv(g)': 0.1987140232700551, 'n': 0.20575627679118189}",
openml,jm1,mar,0.25,1,OK,True,"{'loc': 0.25137783221065524, 'v(g)': 0.24280465401102266, 'ev(g)': 0.2424984690753215, 'iv(g)': 0.2605633802816901, 'n': 0.256582976117575}",
openml,jm1,mar,0.25,2,OK,True,"{'loc': 0.24341702388242498, 'v(g)': 0.2483159828536436, 'ev(g)': 0.25872627066748316, 'iv(g)': 0.24647887323943662, 'n': 0.25260257195345986}",
openml,jm1,mar,0.25,3,OK,True,"{'loc': 0.2617881200244948, 'v(g)': 0.25382731169626455, 'ev(g)': 0.2568891610532762, 'iv(g)': 0.2535211267605634, 'n': 0.2516840171463564}",
openml,jm1,mnar,0.05,1,OK,True,"{'loc': 0.05021432945499082, 'v(g)': 0.04807103490508267, 'ev(g)': 0.048683404776484994, 'iv(g)': 0.04990814451928965, 'n': 0.05052051439069198}",
openml,jm1,mnar,0.05,2,OK,True,"{'loc': 0.04807103490508267, 'v(g)': 0.052663808940600125, 'ev(g)': 0.05511328842620943, 'iv(g)': 0.05021432945499082, 'n': 0.04807103490508267}",
openml,jm1,mnar,0.05,3,OK,True,"{'loc': 0.05296999387630129, 'v(g)': 0.05572565829761176, 'ev(g)': 0.047764849969381504, 'iv(g)': 0.04898958971218616, 'n': 0.04745866503368034}",
openml,jm1,mnar,0.1,1,OK,True,"{'loc': 0.09859154929577464, 'v(g)': 0.10104102878138396, 'ev(g)': 0.1031843233312921, 'iv(g)': 0.10502143294549908, 'n': 0.10502143294549908}",
openml,jm1,mnar,0.1,2,OK,True,"{'loc': 0.10042865890998164, 'v(g)': 0.09859154929577464, 'ev(g)': 0.10777709736680956, 'iv(g)': 0.10012247397428047, 'n': 0.10440906307409675}",
openml,jm1,mnar,0.1,3,OK,True,"{'loc': 0.10104102878138396, 'v(g)': 0.10808328230251071, 'ev(g)': 0.09889773423147581, 'iv(g)': 0.09277403551745254, 'n': 0.10502143294549908}",
openml,jm1,mnar,0.15,1,OK,True,"{'loc': 0.15860379669320268, 'v(g)': 0.146050214329455, 'ev(g)': 0.1543172075933864, 'iv(g)': 0.15890998162890385, 'n': 0.1518677281077771}",
openml,jm1,mnar,0.15,2,OK,True,"{'loc': 0.146050214329455, 'v(g)': 0.1393141457440294, 'ev(g)': 0.15370483772198407, 'iv(g)': 0.15125535823637476, 'n': 0.1518677281077771}",
openml,jm1,mnar,0.15,3,OK,True,"{'loc': 0.15676668707899571, 'v(g)': 0.1595223515003062, 'ev(g)': 0.15554194733619106, 'iv(g)': 0.14451928965094918, 'n': 0.15554194733619106}",
openml,jm1,mnar,0.2,1,OK,True,"{'loc': 0.209736680955297, 'v(g)': 0.19840783833435394, 'ev(g)': 0.19993876301285976, 'iv(g)': 0.21187997550520515, 'n': 0.20606246172688303}",
openml,jm1,mnar,0.2,2,OK,True,"{'loc': 0.19473361910593998, 'v(g)': 0.1962645437844458, 'ev(g)': 0.209736680955297, 'iv(g)': 0.20177587262706675, 'n': 0.19902020820575628}",
openml,jm1,mnar,0.2,3,OK,True,"{'loc': 0.21004286589099816, 'v(g)': 0.20422535211267606, 'ev(g)': 0.20575627679118189, 'iv(g)': 0.20208205756276792, 'n': 0.20514390691977955}",
openml,jm1,mnar,0.25,1,OK,True,"{'loc': 0.25719534598897736, 'v(g)': 0.2443355786895285, 'ev(g)': 0.24862216778934476, 'iv(g)': 0.2642375995101041, 'n': 0.256582976117575}",
openml,jm1,mnar,0.25,2,OK,True,"{'loc': 0.24800979791794245, 'v(g)': 0.24984690753214941, 'ev(g)': 0.2617881200244948, 'iv(g)': 0.25015309246785056, 'n': 0.2519902020820576}",
openml,jm1,mnar,0.25,3,OK,True,"{'loc': 0.2605633802816901, 'v(g)': 0.25260257195345986, 'ev(g)': 0.25719534598897736, 'iv(g)': 0.24954072259644824, 'n': 0.25137783221065524}",
openml,kick,mcar,0.05,1,OK,True,"{'VehYear': 0.050463302446503565, 'VehicleAge': 0.05112992467168855, 'VehOdo': 0.04959669355376308, 'MMRAcquisitionAuctionAveragePrice': 0.05112992467168855, 'MMRAcquisitionAuctionCleanPrice': 0.049330044663689086}",
openml,kick,mcar,0.05,2,OK,True,"{'VehYear': 0.04919672021865209, 'VehicleAge': 0.04899673355109659, 'VehOdo': 0.049463369108726084, 'MMRAcquisitionAuctionAveragePrice': 0.054129724685020995, 'MMRAcquisitionAuctionCleanPrice': 0.05112992467168855}",
openml,kick,mcar,0.05,3,OK,True,"{'VehYear': 0.053863075794947, 'VehicleAge': 0.050396640223985066, 'VehOdo': 0.05279648023465102, 'MMRAcquisitionAuctionAveragePrice': 0.05166322245183654, 'MMRAcquisitionAuctionCleanPrice': 0.05086327578161456}",
openml,kick,mcar,0.1,1,OK,True,"{'VehYear': 0.10132657822811812, 'VehicleAge': 0.09972668488767415, 'VehOdo': 0.09959336044263715, 'MMRAcquisitionAuctionAveragePrice': 0.10132657822811812, 'MMRAcquisitionAuctionCleanPrice': 0.09939337377508166}",
openml,kick,mcar,0.1,2,OK,True,"{'VehYear': 0.10339310712619158, 'VehicleAge': 0.10092660489300713, 'VehOdo': 0.10179321378574761, 'MMRAcquisitionAuctionAveragePrice': 0.1026598226784881, 'MMRAcquisitionAuctionCleanPrice': 0.09906006266248917}",
